7, 0.03697347640991211 
8, 0.03697037696838379 
9, 0.02597808837890625 
10, 0.04496598243713379 
11, 0.03597259521484375 
12, 0.025980710983276367 
13, 0.01598978042602539 
14, 0.02098536491394043 
15, 0.027980327606201172 
16, 0.02498030662536621 
17, 0.02698063850402832 
18, 0.028975725173950195 
19, 0.030976533889770508 
20, 0.026981353759765625 
21, 0.03497600555419922 
22, 0.021982669830322266 
23, 0.027979612350463867 
24, 0.02698373794555664 
25, 0.029979467391967773 
26, 0.019985675811767578 
27, 0.016988277435302734 
28, 0.028981924057006836 
29, 0.025980710983276367 
30, 0.03197669982910156 
31, 0.01499176025390625 
32, 0.017986774444580078 
33, 0.018985509872436523 
34, 0.02597832679748535 
35, 0.028981447219848633 
36, 0.028979778289794922 
37, 0.01898646354675293 
38, 0.020984411239624023 
39, 0.027979373931884766 
40, 0.029976367950439453 
41, 0.027982473373413086 
42, 0.031973838806152344 
43, 0.03097701072692871 
44, 0.01598834991455078 
45, 0.018987178802490234 
46, 0.027977466583251953 
47, 0.02597951889038086 
48, 0.027979612350463867 
49, 0.02798318862915039 
50, 0.03397774696350098 
51, 0.02797698974609375 
52, 0.0269777774810791 
53, 0.02098703384399414 
54, 0.019985437393188477 
55, 0.02798008918762207 
56, 0.03198099136352539 
57, 0.027980566024780273 
58, 0.02798008918762207 
59, 0.01998424530029297 
60, 0.014989852905273438 
61, 0.02398061752319336 
62, 0.028982877731323242 
63, 0.02997565269470215 
64, 0.021984100341796875 
65, 0.0269777774810791 
66, 0.025979280471801758 
67, 0.021982669830322266 
68, 0.017988204956054688 
69, 0.02798318862915039 
70, 0.02598404884338379 
71, 0.03197908401489258 
72, 0.029979705810546875 
73, 0.022984027862548828 
74, 0.01898670196533203 
75, 0.027981996536254883 
76, 0.026979923248291016 
77, 0.02697896957397461 
78, 0.026977062225341797 
79, 0.029976606369018555 
80, 0.026981115341186523 
81, 0.027981042861938477 
82, 0.01898789405822754 
83, 0.025979280471801758 
84, 0.01598978042602539 
85, 0.01998615264892578 
86, 0.02997732162475586 
87, 0.016990184783935547 
88, 0.029978275299072266 
89, 0.015987873077392578 
90, 0.017987728118896484 
91, 0.021986722946166992 
92, 0.01798558235168457 
93, 0.0289766788482666 
94, 0.016988515853881836 
95, 0.0289762020111084 
96, 0.03097820281982422 
97, 0.029977083206176758 
98, 0.030978679656982422 
99, 0.02798151969909668 
100, 0.025978565216064453 
101, 0.01698923110961914 
102, 0.028976917266845703 
103, 0.01698780059814453 
104, 0.026978254318237305 
105, 0.01798725128173828 
106, 0.017986297607421875 
